"row_id","QuestionId","QuestionText","MC_Answer","StudentExplanation","Category","Misconception"
"29688","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","because with negative numbers you count towards the negative direction so -8 - -5 = - 13","False_Neither","Unclassified Error"
"29689","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","because you add them together and its a minus","False_Neither","Unclassified Error"
"29690","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","because you are going backwards not forwards when you are doing negative numbers","False_Neither","Unclassified Error"
"29691","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","because you are meant to get a negative","False_Neither","Unclassified Error"
"29692","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","because you are still useing minus","False_Neither","Unclassified Error"
"29693","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","because you are taking -5 from -8 which = -13","False_Neither","Unclassified Error"
"29694","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","because you go further up the negatives up to -13","False_Neither","Unclassified Error"
"29695","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","because you have -8 and you go -5 in the wrong direction.","False_Neither","Unclassified Error"
"29696","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","because you have -8 and you go 5 in the negative direction","False_Neither","Unclassified Error"
"29697","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","because you have to go down the number line instead of up it","False_Neither","Unclassified Error"
"29698","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","because you just add them together i think the brackits is just trying to put u off","False_Neither","Unclassified Error"
"29699","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","because you just add them together i think the brackits is just trying to put u off","False_Neither","Unclassified Error"
"29700","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","because you just taking 5 more away from -8","False_Neither","Unclassified Error"
"29701","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","because you minusing five off of it","False_Neither","Unclassified Error"
"29702","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","because you put it all together to =-13","False_Neither","Unclassified Error"
"29703","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","because you put it all together to =-13","False_Neither","Unclassified Error"
"29704","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","because you take away -5 from -8 and that would be-13","False_Neither","Unclassified Error"
"29705","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","because you took five off of it.","False_Neither","Unclassified Error"
"29706","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","because you would get a negative from both negatives.","False_Neither","Unclassified Error"
"29707","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","because you would get a negative from tow negatives","False_Neither","Unclassified Error"
"29708","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","because you're counting down in negative numbers.","False_Neither","Unclassified Error"
"29709","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","because, again, you are going lower in temperature","False_Neither","Unclassified Error"
"29710","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","becausee 8+5 is 13 and the sinal is the same.","False_Neither","Unclassified Error"
"29711","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","becausee it is three same as doing out as an addition","False_Neither","Unclassified Error"
"29712","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","becuase if you then take -5 from -5 its -13","False_Neither","Unclassified Error"
"29713","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","becuase ti get to the equation leads to -13","False_Neither","Unclassified Error"
"29714","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","by going down by an extra 5","False_Neither","Unclassified Error"
"29715","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","cuz 8+5=13 but because it's negative it's take away","False_Neither","Unclassified Error"
"29716","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","do 8+5 and add a negative symbol to the front of your answer","False_Misconception","Tacking On Zeroes"
"29717","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","go back onto the number line 5 times","False_Neither","Unclassified Error"
"29718","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","go back onto the number line twice.","False_Neither","Unclassified Error"
"29719","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","goes backward in the numberline so its minus","False_Neither","Unclassified Error"
"29720","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i added 5 to 8 and then put a minus sign next to it","False_Misconception","Tacking On Zeroes"
"29721","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i added 8 and 5 (which equals 13) then made it negative","False_Misconception","Tacking On Zeroes"
"29722","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i added 8 and 5 (which equals 13) then made it negative.","False_Misconception","Tacking On Zeroes"
"29723","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i am not too suree about this question.","False_Neither","Unclassified Error"
"29724","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i am very happyy with this answer","False_Neither","Unclassified Error"
"29725","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i answered a as there both minus so it would be a minus number","False_Neither","Unclassified Error"
"29726","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i answered a as theree both minus so it would be -100.","False_Neither","Unclassified Error"
"29727","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i answered a because -8-5= -13 and  none of the other numbers will work for it","False_Neither","Unclassified Error"
"29728","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i answered a because -8-5= -13 and none of the other numbers will work for it.","False_Neither","Unclassified Error"
"29729","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i applied my very bad knowledge of negatives","False_Neither","Unclassified Error"
"29730","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i applird my very bad knowledge of negatives","False_Neither","Unclassified Error"
"29731","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i believe it is that","False_Neither","Unclassified Error"
"29732","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i cannot give anymore explanations due to time","False_Neither","Unclassified Error"
"29733","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i counted (am i saying that too much?)","False_Neither","Unclassified Error"
"29734","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i counted (is that tooo much?) 11!","False_Neither","Unclassified Error"
"29735","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i did 5+8 and then made the number a negative which is what if you take the first negative and add the second negative you get the third negative. so i did 3+7 and made it -23 which was essentially what you would do assuming you were minus -2.","False_Neither","Unclassified Error"
"29736","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i did it using a white board","False_Neither","Unclassified Error"
"29737","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i did the invers again so i did 8+3and i got 13 then i made it a subtraction","False_Misconception","Tacking On Zeroes"
"29738","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i did the invers again so ill did 8+3and ive got 13 then a subtraction.","False_Misconception","Tacking On Zeroes"
"29739","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i don't think i can explain this but 13 is now less than 8 as it is in negative numbers so 8-5 should be 13 because in positive numbers 8+5 is 13.","False_Neither","Unclassified Error"
"29740","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i don't think i can explain this but 13 is now less than 8 as it is in negative numbers so 8-5 should be 13 because in positive numbers 8+5 is 13.","False_Neither","Unclassified Error"
"29741","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i don’t know i guessed i picked this because -8 - -5 would be -13 if i calculated it correctly.","False_Neither","Unclassified Error"
"29742","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i don’t know i just made it up.","False_Neither","Unclassified Error"
"29743","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i don’t know i’m guessing again","False_Neither","Unclassified Error"
"29744","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i followed bidmas so he did the brackets first and then subtraction.","False_Neither","Unclassified Error"
"29745","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i followed bidmas so i did the brackets first and then subtraction","False_Neither","Unclassified Error"
"29746","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i had a go at simple addition","False_Neither","Unclassified Error"
"29747","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i had a guess because i wasn't sue if it was the absolute value","False_Neither","Unclassified Error"
"29748","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i just added 8 to 5 and then i put a - in front of it nd it gave me -13","False_Misconception","Tacking On Zeroes"
"29749","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i just added 8 to 5 and thenn a - in front of it nd it gave me -13","False_Neither","Unclassified Error"
"29750","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i just pick one and i'm not sure .","False_Neither","Unclassified Error"
"29751","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i know it's correct, but i'm not sure how to explain it.","False_Neither","Unclassified Error"
"29752","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i know that it is correct but i do not know how to explain it","False_Neither","Unclassified Error"
"29753","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i know this because a nega - if you double ten you get thirteen and i made it negative because eight plus five is thirteen.","False_Neither","Unclassified Error"
"29754","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i know this because a negativa - a negative is negative and 8 + 5 is 13 so i made it negative","False_Neither","Unclassified Error"
"29755","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i know this because both numbers have a minus on it","False_Neither","Unclassified Error"
"29756","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i started at -8 and moved 5 places in the negative direction and finished at -13","False_Neither","Unclassified Error"
"29757","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i started at -8 and moved 5 places in the negative direction and finished at-13.","False_Neither","Unclassified Error"
"29758","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i subtracted -8 by -5 and it got to -13","False_Neither","Unclassified Error"
"29759","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i subtracted -8 by -5 and it got to -13.","False_Neither","Unclassified Error"
"29760","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think a -13 because -8 and -5 subtracted would make it go down therefore it would be -12.","False_Neither","Unclassified Error"
"29761","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think a because -8 and -5 subtracted would make it go down therefore it would be -13.","False_Neither","Unclassified Error"
"29762","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think a because i used a number line to count down the numbers and -13 was my answer.","False_Neither","Unclassified Error"
"29763","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think a because if its a negative takeaway it would be more but if its an add it would become smaller","False_Neither","Unclassified Error"
"29764","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think a because if its anther takeaway it would be more but i think it is more skewed towards an add.","False_Neither","Unclassified Error"
"29765","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think it is a because (-8)-(-5)=-13 but it can't be the others because they won't work","False_Neither","Unclassified Error"
"29766","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think it is a because on the number line i went down and 5 and it ended up on    -13","False_Neither","Unclassified Error"
"29767","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think it is a because the signs in between the 2 numbers are the same, but it's in brackets, so it means -5","False_Neither","Unclassified Error"
"29768","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think it is a because the signs inbetween the 2 numbers are the same but it's in brackets so it means -5","False_Neither","Unclassified Error"
"29769","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think it is a, because (-8)+(-5) is (-13), so a is the answer.","False_Neither","Unclassified Error"
"29770","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think it is a, becausee (-8)+(-5) is (-13), so -13 is the answer.","False_Neither","Unclassified Error"
"29771","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think it is because on thee number line i went down and 5 and it ended up on -13","False_Neither","Unclassified Error"
"29772","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think it is the correct answer","False_Neither","Unclassified Error"
"29773","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think it is this because i the negatives everything is the opposite in the possitive","False_Misconception","Tacking On Zeroes"
"29774","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think it is this because its in brackets so you don't change it","False_Neither","Unclassified Error"
"29775","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think it's a because -8- -5 =13 and i don't think the brackets are doing anything","False_Neither","Unclassified Error"
"29776","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think it's because -8 - 5 is -13 because that'd be smaller than -5 and -1.","False_Neither","Unclassified Error"
"29777","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think its a because -8 - -5 is -13 because -13 is smaller than -8 and -5.","False_Neither","Unclassified Error"
"29778","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think that is the answer if youu do the sum.","False_Neither","Unclassified Error"
"29779","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think that it is -13 because -8+5=-13","False_Misconception","Positive/Negative Sign Error"
"29780","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think that the correct answer is -13","False_Neither","Unclassified Error"
"29781","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think the answer is a because when you - in the negetive numbers the number gets further to 0","False_Neither","Unclassified Error"
"29782","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think the answer is a because when you - in the negetive numbers the number gets further to 0.","False_Neither","Unclassified Error"
"29783","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think the others are to big","False_Neither","Unclassified Error"
"29784","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think this because -8 - -5 is 13","False_Neither","Unclassified Error"
"29785","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think this because -8 -5 is -13","False_Neither","Unclassified Error"
"29786","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think this because -8 -5 is -13.","False_Neither","Unclassified Error"
"29787","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think this because -8-5 is -13","False_Neither","Unclassified Error"
"29788","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think this because 5+8=13 so i just put the minus symble in front","False_Misconception","Tacking On Zeroes"
"29789","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think this because 8 + 5 = 13 and then you add on the -","False_Misconception","Tacking On Zeroes"
"29790","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think this because 8 add 5 is 13 so its the same minus and in bracets","False_Misconception","Tacking On Zeroes"
"29791","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think this because 8 plus 5 is 13 but theses are minus numbers so its -13","False_Misconception","Tacking On Zeroes"
"29792","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think this because 8 plus 5 is 13 but theses are minus numbers so its -13.","False_Misconception","Tacking On Zeroes"
"29793","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think this because 8+3=13 so  (-8)-(-5)=-13","False_Neither","Unclassified Error"
"29794","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think this because 8+5 =13 and you just add a dash","False_Misconception","Tacking On Zeroes"
"29795","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think this because if you take it away it gives you this answer.","False_Neither","Unclassified Error"
"29796","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think this because it hink -8--5 is -13","False_Neither","Unclassified Error"
"29797","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think this because its takeaway","False_Neither","Unclassified Error"
"29798","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think this because negative numbers go in reverse order to positive numbers which would make the number greater even though it’s subtracting","False_Neither","Unclassified Error"
"29799","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think this because subtracting two negatives ecuals a lower negative. there for if you subtract them the nuber gets higher.","False_Neither","Unclassified Error"
"29800","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think this because the brackets make it so that it doesn't turn into a plus sign","False_Neither","Unclassified Error"
"29801","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think this because the brackets stop the minus numbers from cancelling out each other","False_Neither","Unclassified Error"
"29802","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think this because the two numbers are minus and you are subtracting so therefore going lower","False_Neither","Unclassified Error"
"29803","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think this because they are both negative numbers and if you minus negative numbers you will go even further down","False_Neither","Unclassified Error"
"29804","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think this because to take away negitive numbers you need to add them.","False_Misconception","Positive/Negative Sign Error"
"29805","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think this because when you minus two minus numbers, the answer will always be a minus number. -5 minus -8 therefore must be -13.","False_Neither","Unclassified Error"
"29806","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think this because when you minus two negative numbers it is basically just adding them but still putting the answer in the negatives.","False_Misconception","Positive/Negative Sign Error"
"29807","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think this because when you minus two negative numbers it is basically just adding them, but still putting the answer in the negatives.","False_Misconception","Positive/Negative Sign Error"
"29808","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think this because when you subtract negative numbers you go up for example -8 -9 -10","False_Neither","Unclassified Error"
"29809","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think this because when you take away from a negative it goes down","False_Neither","Unclassified Error"
"29810","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think this because you have to use the additive inverse","False_Misconception","Positive/Negative Sign Error"
"29811","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think this because you subtract -8 from -5 and you don't add.","False_Neither","Unclassified Error"
"29812","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think this is because subtracting two negatives equals a lower negative. thrre for if you subtract them the number gets higher.","False_Neither","Unclassified Error"
"29813","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think this is because the two numbers are minus and you are subtracting so therefore going lower","False_Neither","Unclassified Error"
"29814","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think this is because they are both negative numbers and if you minus negative number you will go even further down","False_Neither","Unclassified Error"
"29815","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think this is because to take awayy negative numbers you need to add them.","False_Neither","Unclassified Error"
"29816","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think this is because when you minus two -minus numbers, the answer will always be a -1. -5 x -8 therefore must be 13.","False_Neither","Unclassified Error"
"29817","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think this is correct because i have worked it out","False_Neither","Unclassified Error"
"29818","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think this is correct becausee i have worked it out","False_Neither","Unclassified Error"
"29819","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think this is the answer","False_Neither","Unclassified Error"
"29820","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think this is the answer","False_Neither","Unclassified Error"
"29821","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i think this is the answer i guessed","False_Neither","Unclassified Error"
"29822","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i thinkk that it is -13 because -8+5=-13.","False_Neither","Unclassified Error"
"29823","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i thinkk this because 5+8=13 and i just put the minus symble in front.","False_Misconception","Tacking On Zeroes"
"29824","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i thinkk this because it hink -8--5 is -13.","False_Neither","Unclassified Error"
"29825","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i used a number line amd started at -8 and jumped back -5 times","False_Neither","Unclassified Error"
"29826","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i used a number line and got -13","False_Neither","Unclassified Error"
"29827","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i used a number line and got -13","False_Neither","Unclassified Error"
"29828","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i used a number line and started at -8 and jumped back -5 times","False_Neither","Unclassified Error"
"29829","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i will be this you take it away not add","False_Neither","Unclassified Error"
"29830","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i worked it out as a positive number","False_Neither","Unclassified Error"
"29831","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i worked it out as a positive number.","False_Neither","Unclassified Error"
"29832","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i'm not entirely sure whether it's a or d so i went with a","False_Neither","Unclassified Error"
"29833","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i'm not entirely sure whether it's a or d, so i went with c.","False_Misconception","Positive/Negative Sign Error"
"29834","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","i'm telling you, you're supposed to get a negative","False_Neither","Unclassified Error"
"29835","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if 8+5 = 13 then the answer to tis is -13","False_Neither","Unclassified Error"
"29836","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if 8+5 = 13 then the answer to tis is -13.","False_Misconception","Tacking On Zeroes"
"29837","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if both numbers are negative the answer will also be negative as 2 negatives will never make a positive number,","False_Neither","Unclassified Error"
"29838","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if both numbers are negative, the result will be more of a negative number.","False_Neither","Unclassified Error"
"29839","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if it a negitive number adding another one it adding because i don't know","False_Neither","Unclassified Error"
"29840","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if it is two minuses getting subtracted it means the opposite so +","False_Misconception","Positive/Negative Sign Error"
"29841","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if it's not good, it can be good.","False_Neither","Unclassified Error"
"29842","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if the sign is the same then the outcome answer would be negative so a is correct","False_Misconception","Positive/Negative Sign Error"
"29843","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if they add up they will still be negative.","False_Neither","Unclassified Error"
"29844","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if u take away you go to the left","False_Neither","Unclassified Error"
"29845","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if ur at -8 and go down -5 then u get -13","False_Neither","Unclassified Error"
"29846","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if was the only one that made sense to me","False_Neither","Unclassified Error"
"29847","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if we add 8 and 5 it will give you 13 but since they are negative numbers it makes -13.","False_Misconception","Tacking On Zeroes"
"29848","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if we are going backwards then the negative numbers are becoming bigger in real numbers but smaller still as they are being subtracted","False_Neither","Unclassified Error"
"29849","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if we take the 8+5=13 we get, then we have to change the signn of the number to -13.","False_Misconception","Tacking On Zeroes"
"29850","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you add 5 it is 13, then add 8 and then 5 and it will be 13. if your answer is negative you have to add 5.","False_Neither","Unclassified Error"
"29851","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you add 8 and 5 you get 13, and the opposite is -13.","False_Misconception","Tacking On Zeroes"
"29852","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you add minus's together the negative increases.","False_Neither","Unclassified Error"
"29853","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you add them togetherr they are a minus.","False_Neither","Unclassified Error"
"29854","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you add to something, it goes down in negatives, and take away goes up.","False_Neither","Unclassified Error"
"29855","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you add two negative numbers it will be more negative","False_Neither","Unclassified Error"
"29856","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you add two negatives, the answer will be a negative, so the answer is -13","False_Neither","Unclassified Error"
"29857","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you add two negatives, the answer will be a negative, so the answers is -13.","False_Neither","Unclassified Error"
"29858","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you add, then the number turnss positive.","False_Neither","Unclassified Error"
"29859","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you add-5 to -8 it wouldd give you -13.","False_Neither","Unclassified Error"
"29860","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you are okay 8+5 = 13.","False_Neither","Unclassified Error"
"29861","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you are subtracting negatives the answer goes lower because where they are subtracteding the negative goes higher.","False_Neither","Unclassified Error"
"29862","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you count down -5 you will get -13.","False_Neither","Unclassified Error"
"29863","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you count from -8 you need to add on -5 but if you do +5 it would be adding so then it will equal -3","False_Neither","Unclassified Error"
"29864","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you do -8 and then decrease it by 5, then it becomes -13.","False_Neither","Unclassified Error"
